wallet,signature,type,tokenAddress,collection,collectionSymbol,blockTime,price,purchaseType,buyer,seller
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3iUFGUi5bZLjpLR2oRGovLpNgMhpCMMpvQmEYx6AJuU6j7GBSqPYzHQZ4AsRh6SN19AbRiVDwEBbFKwMCX95Atvw,list,5UTiwELhSvYGJeH1UpAj7sU9EUyaZWKrNUdgvhBSHjqT,taiyopilots,taiyopilots,01-01-23 03:10,34.5,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3UAxJ7y3vmjQ7C3La4aaD7mFyZH12tANuB2FBvyhRQG75CzhTgpqNtHzvBtiWZSkjRhd5FMAiGkV3EUD9EWWypsn,buyNow,duW5qjpDAUaABCmwKCrEZ6oXS1dc4NzQBBqxJues8Pa,taiyopilots,taiyopilots,01-01-23 03:09,28.35,Seller,BuMM9MXRXdrF3SMZRZvSNQRjmFZhTV8NkF7h7Md7fqid,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,fm5jrKNjkhjofNh7Np9cNSjTWDZWA3sErLcRxkDR9tXGJYk4DfKeHuDr4fcfpUEGtf43YRuoKzpiGGyxXc7ZUmC,list,AvcHkbYafjjK3nvNUSxh96mqnYK7uB8W5D6mQ3HocFN3,everseed_sprouts,everseed_sprouts,11-28-22 11:35,4.0,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4nJ9SSbQortStuf2ujuSDq1qvXksX5WnPdU2kriqB2rHwzjsZh85X8vDwoHsTbDE7xdGrcXpEDBZnZND7hAeqoU1,list,63CSWkG49jfBvDwihkWszLb6y36mZg9x4wVEktj33KSM,everseed_sprouts,everseed_sprouts,11-28-22 11:34,5.0,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5v7CnRUnChLodoB8RWqJDaBmnoy2YaKz3eqB4w1fVZv1jn3mnLmg4xf2rQQS9jVH5dBk7bV64tjFUPqEyasLBEqQ,buyNow,7r4DYWWfzxVATvXPjYY5AxHCdN71q1qaLQh2xERy7Pjp,little_rocks_nft,little_rocks_nft,10-12-22 09:35,0.5,Seller,6FrWMyJNZWb4QrLjhtnXWGPXYjhDNKdT2C6KDzEPV12f,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3eZ4hZuyya1EMCbvwKJmBBP6HJVvqz8o4XWBACbxmkaVryKPxmmqacSz1B7LPXUd1s7NZ7UUx5JJaLSPMiPvm3Vr,list,7r4DYWWfzxVATvXPjYY5AxHCdN71q1qaLQh2xERy7Pjp,little_rocks_nft,little_rocks_nft,10-09-22 20:27,0.5,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5RyLkYvAzMHvxQKgUDGeRBrboaytrojmWrDHAvvzg5QroasWiadAsfA2kDPtUx4Gb9gjqijEmLZ2JLV2qCqbH69V,buyNow,95p1dYLFvhr7nDMUtgp5dojoo6TJ7dbnLW8Rhsnq9GK1,gothic_taiyos,gothic_taiyos,09-09-22 11:52,1.15,Seller,7iX6Mc2yGMvvU7e6WwkbtmFKMF97a38AKKZ1pBDKFvhr,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,31jbQa8VfaiEdkxQiu5RdZXvassosL6hdZagwN86LmRZfQTQPmDBZ8EUamZhEvSZfBkDSYoSCzgzpDGoi7Xr8mXY,list,95p1dYLFvhr7nDMUtgp5dojoo6TJ7dbnLW8Rhsnq9GK1,gothic_taiyos,gothic_taiyos,09-09-22 11:39,1.15,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4gXsZtCBjWs5qot68WWHqQUw8nQHDxMaVPesQvFvfrjmc1wt4LiK69Vp8Fx7qEbCSGiNia8zV3yCgLd4g1RDCZCH,buyNow,95WnCmnKE7KaH6BoHRxrUbMJ6csjRUPDZYAR3eTDCQbA,gothic_taiyos,gothic_taiyos,09-07-22 17:31,1.0,Seller,6eaaz2ejZYSdwgFSKgZeFyDFMEc2u4eDwdLSRkbvVu5U,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4t6EwJkLgeRdrdDz9suQP6JoHLFPjb6ppUjWiFtd7odMm5crcQPWQbFb2rjsVZh5JXo3rpCmHm3kYR1M8SiZ6r5N,list,95WnCmnKE7KaH6BoHRxrUbMJ6csjRUPDZYAR3eTDCQbA,gothic_taiyos,gothic_taiyos,08-18-22 11:38,1.0,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,6XVnrNqtQNL6TjKWSCSZrmasxV8ppNXMKvacV3VDvvBmnr4SqNYRxSmwHebtQx1d5JYBKfUU1siTt7KD5tWUaGN,buyNow,5uwBk7vkvAeiZ7sfCDBBPy2xHZv3N9gjfb3vVXSfpv7R,moonly,moonly,07-14-22 02:31,1.9,Seller,G1nKQEZm3pHHHu71pEgTsQd5wgg6vNd9qsoXMEMvgoJd,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4R4dUkCbYwew9TAWaCaEcjCxofs6AXPE1xyLqPhw6w83CWHC7gqqv6brDfdPtkCUoQg34wePjBFi3cSCWbvYSUwF,list,5uwBk7vkvAeiZ7sfCDBBPy2xHZv3N9gjfb3vVXSfpv7R,moonly,moonly,07-13-22 23:38,1.9,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,471eMWbWZ4JA9EQjqiNbwkNHhwhL6yPNQnJXXxwwSuTwPm3bnaKzZ71Nx2Wtwj6QwZHcFMDdZ1piYndZ7UQq34Pn,buyNow,GBBoDcKYwCLCW1qd68BvQLogzVJehbQ3S2vzP5wxExDs,little_rocks_nft,little_rocks_nft,07-06-22 22:47,1.2,Seller,5ACQ9u6xVUB6KczxQkz6MGEAcyG5J3ZV3pwKTAzdsHjR,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3SSe19RvjSvaGzpVu418rz5LPQsbiQuPpgDvQRrUyBArxvWCom4vpFhyN13ixrrANYHVniWzW5qQpcDrzMsixTVY,buyNow,7sDFRSbrWTiay4Z9aUJPwBViT8aQnLC35ZjTeSgunrEa,little_rocks_nft,little_rocks_nft,07-01-22 17:27,1.1,Seller,6FrWMyJNZWb4QrLjhtnXWGPXYjhDNKdT2C6KDzEPV12f,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3Ncimkfou23dnoYgEdGs7y6MZXs7sgMM1QBV8wXHQXSdqM6hVF4DAEq9qpTWYSPuj1F2XGztzh2rLuZL5zgPsADx,auctionPlaceBid,FwEWqVCXFxgQRb93KPmij6eocz3WCqwaoYYUhhyEfnRz,chillchat,chillchat,06-23-22 13:06,16.19,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4ppsA4dQ6wVP7aYnfhUwxYZzoJkPDTT7RBW5cbeAtPAfhngAaTJB8YC7KYK8io1TAhyRkq1DNtbc83Ytkhv4m58r,auctionPlaceBid,HNWxKDaJ5dHiuUAngui3ZT1j8umuKzvrG6H8z2xhm6pr,chillchat,chillchat,06-23-22 13:02,14.5,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,2oiV34gnriLnaHjWyRNm5vyiEyDskypJQT9s8yn5xrLkZ3W7arPoPojyanUsuYj6t1Ssfu7NaMq9VpCynigg1YvY,auctionPlaceBid,hELHzE17jhaY7PfrMZHKLCqTiZuAnJqb7S6ZXD2ji9M,chillchat,chillchat,06-23-22 13:02,13.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,52tZig5sH16MTqP39zhMiHgPXXSA5FHdDABd85HrP5NaYEmcLfTqCveyNDdEaX372nMc3Zo4kPSa4hNQVPhGKrNb,auctionPlaceBid,FVq1uCMYUzRF3Gt47fSjfWzhk114Aq3JnWwV7eYeNypa,chillchat,chillchat,06-23-22 13:01,15.5,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,2dEozt3H8YUAcZax9vmdk4yhu1VKeQjC14XAnLDTagK93yim2psJwCgDRUTuxipKcpq6XfauZTnDSmBFjwP9pTQB,auctionPlaceBid,CsJuVPY4bVTs7dV8YaSF54Pbi6epmbdwtLkKBZrjMMkv,chillchat,chillchat,06-23-22 13:01,14.5,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,33ZerRkjwAW7YuZda1WeDqGs813RVxvnyAxMrhQv6UHTgcTL6N1G2Hrr2qC8wRGuWtekFhfu4dtjPNr34DXDQuEj,auctionPlaceBid,FwEWqVCXFxgQRb93KPmij6eocz3WCqwaoYYUhhyEfnRz,chillchat,chillchat,06-23-22 13:01,14.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,281RvPN3wsDs3VVzXA7xogWgPU5GvvWfWutkkrg2cMR8s3qYhPhvX6HyMk5wgmYgMyqJimXiWGJzA3cdzHUbWUF1,auctionPlaceBid,hELHzE17jhaY7PfrMZHKLCqTiZuAnJqb7S6ZXD2ji9M,chillchat,chillchat,06-23-22 12:59,12.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,i5uAgahczAqGFMmQUAPTEWCJoPZ4ooWRi7pMNyHsTr8tf73Yhve1fixCMh2cnFcCkiV24JpgHZbaVicd3cSyptj,auctionPlaceBid,HNWxKDaJ5dHiuUAngui3ZT1j8umuKzvrG6H8z2xhm6pr,chillchat,chillchat,06-23-22 12:59,10.75,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,s39ELyhU5wj6F6cczrWM5RDGSAFt7JCEfZkguY1dCNwPUPedgZ9HonEhBBpcnShH7AoHYNLUzDgKVnt7T8crcsE,auctionPlaceBid,FVq1uCMYUzRF3Gt47fSjfWzhk114Aq3JnWwV7eYeNypa,chillchat,chillchat,06-23-22 12:59,14.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3gygYA9x1j2u1CuW7nqXfwTJUD1tbEG1saGhQEHmuTMCLFGvqwy6RnoEAaZtc9YrCtfcMd9htbTEt6Yjr6HswfQd,auctionPlaceBid,HNWxKDaJ5dHiuUAngui3ZT1j8umuKzvrG6H8z2xhm6pr,chillchat,chillchat,06-23-22 12:57,10.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,2tdCt2fuNohsEHxnpn1GsTQCNudNSYJV9Zn1tMVnJJdswV1pkAd47NWwv5Jt3To4f7BRMCUqoNTZb9WFQdTcvRsP,auctionPlaceBid,CsJuVPY4bVTs7dV8YaSF54Pbi6epmbdwtLkKBZrjMMkv,chillchat,chillchat,06-23-22 12:57,11.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,59U9H1zU1aX4jNFN52YAsR9p5VJ7R15Xa6C5VMf1JnLDqrw48ufUimg2Tub8jsvwFeeaRzRmBdF369nCs1YEku4V,auctionPlaceBid,FVq1uCMYUzRF3Gt47fSjfWzhk114Aq3JnWwV7eYeNypa,chillchat,chillchat,06-23-22 12:57,13.75,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,WLHXAMVowLXrorNsti2R74GjUswzj47tdPG6D3spvoaxYE2BRmY7KALJfK25t8dJaCmpwSsx7Q5kn9S4kmruADX,auctionPlaceBid,FVq1uCMYUzRF3Gt47fSjfWzhk114Aq3JnWwV7eYeNypa,chillchat,chillchat,06-23-22 12:30,8.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4KNfLSWPNdBJM5tdPi6H14cNF1p6y6TWxM597qZEuC6t3JW1ZSwUbKxcNkeTZvpDDmGvuS59QeyLbgWrE4gp6PtD,auctionPlaceBid,313mX4HHeFfoEgthzqSCckYMba45C1DGV3raJeTxwY2D,chillchat,chillchat,06-23-22 12:30,6.25,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3tkQVqDB8ivDBXfE6AX1jUk2jXmBaaJW45pmz6sgzTTxXbL973vDC47hSWLxyT6UKPXkwnQDAfBzU6jz5scwB5mn,auctionPlaceBid,CsJuVPY4bVTs7dV8YaSF54Pbi6epmbdwtLkKBZrjMMkv,chillchat,chillchat,06-23-22 12:29,5.5,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4GeTMXhAUKTDjLiRMTfWyAxaKF9v3b3RNt8padfZ2NZBtHxtGvKC5CN44mfLkh136SGVHy8FWBEDu9WCRkoCKKC3,auctionPlaceBid,FVq1uCMYUzRF3Gt47fSjfWzhk114Aq3JnWwV7eYeNypa,chillchat,chillchat,06-23-22 12:29,6.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5gKmbuhqSbCBqfmq2YUsnSTEn9bwxmQXCegQXddNhrSt2S7QBmQ2XbkRC3TsWrf62Nq6eaxD4UWQSp9jx5NRud8f,auctionPlaceBid,HNWxKDaJ5dHiuUAngui3ZT1j8umuKzvrG6H8z2xhm6pr,chillchat,chillchat,06-23-22 12:29,5.5,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,HYPJr6AErcnQ4kJj8UVojReNJnY3jH6KpbQFfBL2HDxM
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5f5USeTXUiZLAJw2M14PA5aqWAutJJzXL8ep9fadzn1CyYuuCwv9ZZMs1QFZRUKtinAmxcFU5voohLM18QHF6pBz,buy,BaEdEdzTV9Z4iYPbSJXPLGFb2mKHqZXjBZ2PjJbUrJEx,unq_universe,unq_universe,06-04-22 06:33,0.125,Seller,EMwv7BQLhnXUbqLJGsD8NcwtsG4L7o12zASfJedGtna8,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5EeAyYVJLBvLoeYevby6a4kP3Sf16MFHMKBPvp3HcP137bvzmFutJEwjmPcWDjRiD62SPKKA8Ggp7va5LCzQUqHc,buyNow,GGJuRhusSb942m2izy5A5D5EzdmvPy7XnVSTafUxoKXm,the_suites,the_suites,05-31-22 20:47,33.1533,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,BhZArAtw22CCRZPyXL9t1aYDfjJQdBHmZ3s2rtAFUMU6
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5EeAyYVJLBvLoeYevby6a4kP3Sf16MFHMKBPvp3HcP137bvzmFutJEwjmPcWDjRiD62SPKKA8Ggp7va5LCzQUqHc,bid,GGJuRhusSb942m2izy5A5D5EzdmvPy7XnVSTafUxoKXm,the_suites,the_suites,05-31-22 20:47,33.1533,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5ubuhQ74hrwmWrjCUhGpChApCUQgVZUfwHmGfsi4Sn31wLQ9WPfhoAvv2UiZzYsFVkBxacG7CrSZCx6h2DBJispX,buyNow,Diu6VjgsRYozAEvornyXVU69w4sx5Qa9wypzsRNXhFYp,the_suites,the_suites,05-31-22 20:45,32.3679,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,BhZArAtw22CCRZPyXL9t1aYDfjJQdBHmZ3s2rtAFUMU6
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,5ubuhQ74hrwmWrjCUhGpChApCUQgVZUfwHmGfsi4Sn31wLQ9WPfhoAvv2UiZzYsFVkBxacG7CrSZCx6h2DBJispX,bid,Diu6VjgsRYozAEvornyXVU69w4sx5Qa9wypzsRNXhFYp,the_suites,the_suites,05-31-22 20:45,32.3679,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3682RPWB1AnFhkppPWSFxCEZENFgjaa2tmB85bXm28zBeCHJDojJThEebNVaDAKW7YExVVJ3QbNHeUSBKFAMEA2c,cancelBid,EZRzjz9GnKuGVX4FSxa58yc2nU2AYWnxWRfyAvvW1YwP,the_suites,the_suites,05-31-22 20:25,0.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,PHrAUaRMnegDK1wVbCyoUPERQJX9CiEpEJmuk5agw4Hd8PZrsQHZWDNQbYn3HcipP4zJEDLEJVFKmuyFAYw6m5Z,bid,EZRzjz9GnKuGVX4FSxa58yc2nU2AYWnxWRfyAvvW1YwP,the_suites,the_suites,05-30-22 17:31,30.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,57XpQA6VDittLZ3XgCpnXTZFP8AqRJgBNLNDMFvyks4q4GDfHUWjZKLkozDUW8YXBXUtyGKHjx6rj4jE7snRF2jK,list,GBBoDcKYwCLCW1qd68BvQLogzVJehbQ3S2vzP5wxExDs,little_rocks_nft,little_rocks_nft,05-23-22 10:33,1.2,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3amqbfyFnPPbmew2si9FGzuQsPdqWkT1axRRDj3dRP3i4UZi8eiafKEdE9vrdwGAWEFG4gZ8476G8KHVd2Pig2Ke,list,7sDFRSbrWTiay4Z9aUJPwBViT8aQnLC35ZjTeSgunrEa,little_rocks_nft,little_rocks_nft,05-23-22 10:32,1.1,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4wh4cJXWLmu3tp1c8fiGsPZb7L3fkgxF4ArGxneh1DTVpXtcFhWfQUS2S1VNz8bQPW8JnqtYv2RHYaeFcsEeq2qN,list,CWnFe1fAo8TcE9X2z2rHyLfwfrT1S8aoz7E8WL2oBi8p,little_rocks_nft,little_rocks_nft,05-23-22 10:32,1.5,Seller,,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,ray6yGrBE16r2KxrE8jun4PtBk4jUTfBNccWbavWgqreHsWJZyXaGUG5dDiehtQzZ5nBMv4RKV2PfT7hPuXNNDu,buyNow,HRdLATTYFGeuTzDzZpC1tsLvtP7HGb1dWGqDctXSCeJQ,communi3,communi3,05-11-22 08:20,22.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,2N6kLUypWeKd6CLzrJu4z23DCtZeRtkjVL2dWmM5CAaa
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,ray6yGrBE16r2KxrE8jun4PtBk4jUTfBNccWbavWgqreHsWJZyXaGUG5dDiehtQzZ5nBMv4RKV2PfT7hPuXNNDu,bid,HRdLATTYFGeuTzDzZpC1tsLvtP7HGb1dWGqDctXSCeJQ,communi3,communi3,05-11-22 08:20,22.0,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3oRrJjPEsLVMdcmsyTPy48Hj6p5F6bJ3fuko6W51zMQ38Qep9j4FetfM3wZ2MqqSrRqz5gGcNtmJZqMuxaSvuN6X,buyNow,3Uyuy4Qi4Sfn7RLTFpZBFzxHB5YuwLNwDSvzURwqHRb2,cogent_cogs,cogent_cogs,05-10-22 13:17,1.6,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,9iH5rS9SmGmn4SfnFKwk7fZY2V1ufBzgn2avFXxBbNTi
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3oRrJjPEsLVMdcmsyTPy48Hj6p5F6bJ3fuko6W51zMQ38Qep9j4FetfM3wZ2MqqSrRqz5gGcNtmJZqMuxaSvuN6X,bid,3Uyuy4Qi4Sfn7RLTFpZBFzxHB5YuwLNwDSvzURwqHRb2,cogent_cogs,cogent_cogs,05-10-22 13:17,1.6,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4GCA4wq2qvfiCRZt4J9xqqQ8WhpAgBgcPZu9GMfaJAdoDJfcGhnVyFttjFjbWnTtKZiy9fLrJR66aEnGZT2wzhm4,buyNow,HTnYpHrE7oz72mgH9URU3TNnrxMCMbz5H3Mh1TrAyRJF,cogent_cogs,cogent_cogs,05-10-22 13:16,1.6,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,9iH5rS9SmGmn4SfnFKwk7fZY2V1ufBzgn2avFXxBbNTi
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,4GCA4wq2qvfiCRZt4J9xqqQ8WhpAgBgcPZu9GMfaJAdoDJfcGhnVyFttjFjbWnTtKZiy9fLrJR66aEnGZT2wzhm4,bid,HTnYpHrE7oz72mgH9URU3TNnrxMCMbz5H3Mh1TrAyRJF,cogent_cogs,cogent_cogs,05-10-22 13:16,1.6,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3BemXdMUog1qxooc3CNrWaLSCJgbfT3t8DYaPJWLL3MDHLjTVeC7REWKceVVTb9WSFQtyCeKSMsViqCNFppojQAp,buyNow,EUZ9HeP7uR9LjPxaFpGX9iGwupUpNGBfyeYKicmKhq3c,cogent_cogs,cogent_cogs,05-06-22 15:54,1.7000000000000002,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,EREZZFKNrWKjtGgMSiDFL93JVVvBEZHszUXw1mCcYQJ8
3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,3BemXdMUog1qxooc3CNrWaLSCJgbfT3t8DYaPJWLL3MDHLjTVeC7REWKceVVTb9WSFQtyCeKSMsViqCNFppojQAp,bid,EUZ9HeP7uR9LjPxaFpGX9iGwupUpNGBfyeYKicmKhq3c,cogent_cogs,cogent_cogs,05-06-22 15:54,1.7000000000000002,Buyer,3rUbcJ7ZovJtJQgJmEnNPjxiMwm3z849mAn9ZryWvr3S,
